,match_id,current_score,display_score,period_1,period_2,period_3,period_4,period_5,period_1_tie_break,period_2_tie_break,period_3_tie_break,period_4_tie_break,period_5_tie_break,normal_time
14136,12358056,2,3,7,6,,,,,,,,,
14137,12358057,1,1,0,3,,,,,,,,,
14138,12358058,2,1,4,8,2,,,,,,,,
14139,12358118,0,1,3,5,,,,,,,,,
14140,12358128,1,1,3,5,,,,,,,,,
14141,12358139,1,1,3,0,,,,,,,,,
14142,12358140,2,2,6,7,6,,,4,,,,,
14143,12358141,0,0,2,7,,,,,5,,,,
14144,12358142,3,3,6,7,,,,,,,,,
14145,12358168,3,2,7,8,,,,,,,,,
14146,12358196,1,2,6,6,3,,,,,,,,
14147,12358198,3,3,7,7,,,,,,,,,
14148,12358199,3,2,3,7,6,,,,,,,,
14149,12358200,2,3,3,7,6,,,,,,,,
14150,12358201,3,3,3,7,6,,,,,,,,
14151,12358202,2,1,7,2,6,,,,,,,,
14152,12358245,2,3,6,6,,,,,,,,,
14153,12358251,2,2,4,7,6,,,,,,,,
14154,12358252,0,0,6,3,,,,,,,,,
14155,12358253,2,3,7,6,,,,,,,,,
14156,12358254,2,3,7,7,,,,,,,,,
14157,12358255,2,3,6,6,,,,,,,,,
14158,12358256,0,1,4,4,,,,,,,,,
14159,12358257,0,0,4,3,,,,,,,,,
14160,12358258,1,0,5,4,,,,,,,,,
14161,12358259,3,2,7,6,,,,,,,,,
14162,12358260,0,1,3,7,,,,,4,,,,
14163,12358263,3,3,6,6,,,,,,,,,
14164,12358292,0,1,1,6,,,,,,,,,
14165,12358293,1,1,1,3,,,,,,,,,
14166,12358294,0,1,3,3,,,,,,,,,
14167,12358299,0,1,4,4,,,,,,,,,
14168,12358300,3,3,7,6,,,,,,,,,
14169,12358307,0,1,4,3,,,,,,,,,
14170,12358308,2,2,6,7,,,,,,,,,
14171,12358309,1,0,7,2,,,,2,,,,,
14172,12358310,3,3,6,7,,,,,,,,,
14173,12358311,3,2,7,7,,,,,,,,,
14174,12358312,1,2,7,1,1,,,,,,,,
14175,12358313,0,0,2,3,,,,,,,,,
14176,12358314,2,2,7,8,,,,,8,,,,
14177,12358332,1,1,6,3,1,,,,,,,,
14178,12358333,1,1,6,3,,,,4,,,,,
14179,12358334,1,0,1,4,,,,,,,,,
14180,12358335,2,2,7,1,7,,,,,,,,
14181,12358341,3,2,8,6,,,,7,,,,,
14182,12358342,3,2,7,7,,,,,,,,,
14183,12358369,1,0,2,3,,,,,,,,,
14184,12358370,0,1,2,1,,,,,,,,,
14185,12358387,3,2,7,8,,,,,8,,,,
14186,12358388,0,0,2,2,,,,,,,,,
14187,12358389,3,2,7,6,,,,,,,,,
14188,12358390,0,1,2,0,,,,,,,,,
14189,12358393,2,3,2,7,7,,,,,8,,,
14190,12358407,1,1,6,3,,,,,,,,,
14191,12358436,1,2,6,3,5,,,,,,,,
14192,12358439,1,2,6,8,1,,,5,8,,,,
14193,12358441,3,2,7,5,7,,,,,8,,,
14194,12358442,2,2,7,4,7,,,,,,,,
14195,12358445,0,0,0,4,,,,,,,,,
14196,12358447,1,0,3,4,,,,,,,,,
14197,12358488,1,1,4,2,,,,,,,,,
14198,12358490,3,2,7,7,,,,9,,,,,
14199,12358491,0,1,6,4,,,,5,,,,,
14200,12358527,3,3,7,6,,,,,,,,,
14201,12358529,2,3,3,6,7,,,,,,,,
14202,12358539,2,3,7,6,,,,7,,,,,
14203,12358540,3,3,7,6,,,,,,,,,
14204,12358544,3,2,7,7,,,,,,,,,
14205,12358545,2,2,6,6,7,,,,,,,,
14206,12358547,1,0,3,3,,,,,,,,,
14207,12358564,0,0,6,2,,,,,,,,,
14208,12358573,0,0,2,4,,,,,,,,,
14209,12358576,0,0,4,1,,,,,,,,,
14210,12358577,2,2,7,6,,,,,,,,,
14211,12358579,2,3,3,7,8,,,,,,,,
14212,12358586,1,1,2,2,,,,,,,,,
14213,12358587,3,3,7,8,,,,7,,,,,
14214,12358589,3,3,2,7,7,,,,,,,,
14215,12358592,3,2,7,6,,,,,,,,,
14216,12358617,2,2,7,4,4,,,7,,,,,
14217,12358658,2,1,3,8,2,,,,,,,,
14218,12358661,2,3,2,7,7,,,,,,,,
14219,12358662,2,3,3,6,6,,,,,,,,
14220,12358663,1,0,7,6,,,,5,4,,,,
14221,12358701,3,3,7,8,,,,,,,,,
14222,12358709,3,2,6,6,,,,,,,,,
14223,12358716,1,0,1,3,,,,,,,,,
14224,12358717,1,2,4,6,3,,,,,,,,
14225,12358719,1,1,6,7,1,,,,,,,,
14226,12358734,0,1,4,4,,,,,,,,,
14227,12358755,2,2,6,4,8,,,,,,,,
14228,12358757,2,2,7,6,,,,,,,,,
14229,12358758,1,2,7,7,1,,,,3,,,,
14230,12358759,3,2,7,7,,,,,,,,,
14231,12358761,2,3,7,1,7,,,,,,,,
14232,12358762,3,2,7,4,7,,,,,,,,
14233,12358763,2,2,7,7,,,,,,,,,
14234,12358820,2,3,6,6,,,,,,,,,
14235,12358821,1,1,8,3,3,,,,,,,,
14236,12360420,0,1,3,2,,,,,,,,,
14237,12360550,3,3,6,6,,,,,,,,,
14238,12360831,3,3,6,6,,,,,,,,,
14239,12337385,1,2,4,7,2,,,,,,,,
14240,12337386,1,1,4,7,4,,,,,,,,
14241,12337387,1,1,7,7,3,,,9,5,,,,
14242,12337388,0,1,4,4,,,,,,,,,
14243,12337389,2,3,7,6,,,,,,,,,
14244,12337391,1,2,6,3,3,,,,,,,,
14245,12337393,1,1,3,7,,,,,2,,,,
14246,12337397,2,3,7,6,,,,,,,,,
14247,12337453,3,2,6,7,,,,,,,,,
14248,12337455,1,2,8,7,4,,,7,4,,,,
14249,12337457,2,3,6,4,6,,,,,,,,
14250,12337459,0,1,4,1,,,,,,,,,
14251,12337465,2,2,7,7,,,,10,,,,,
14252,12337466,,,,,,,,,,,,,
14253,12337467,3,3,6,3,7,,,,,,,,
14254,12337525,2,2,6,7,,,,,,,,,
14255,12337526,2,3,8,7,,,,7,,,,,
14256,12337530,2,3,4,7,6,,,,,,,,
14257,12337531,3,2,7,2,6,,,,,,,,
14258,12337532,0,0,7,3,,,,5,,,,,
14259,12337533,2,3,6,6,,,,,,,,,
14260,12337534,2,3,1,7,6,,,,,,,,
14261,12337535,1,1,5,6,,,,,6,,,,
14262,12337537,3,2,7,4,6,,,,,,,,
14263,12337538,3,2,3,7,7,,,,,,,,
14264,12337539,3,3,7,7,,,,,,,,,
14265,12337568,3,3,7,6,,,,,,,,,
14266,12337569,2,2,4,6,7,,,,,,,,
14267,12337571,1,1,7,6,,,,4,,,,,
14268,12337573,3,2,7,4,7,,,8,,7,,,
14269,12337575,0,0,2,1,,,,,,,,,
14270,12337582,3,3,6,6,,,,,,,,,
14271,12337594,3,3,3,7,8,,,,7,8,,,
14272,12337596,1,1,6,4,4,,,,,,,,
14273,12337597,3,2,7,6,6,,,7,7,,,,
14274,12337600,2,1,7,5,2,,,,,,,,
14275,12337601,1,0,4,7,,,,,5,,,,
14276,12337603,1,0,5,2,,,,,,,,,
14277,12337605,2,1,7,4,3,,,8,,,,,
14278,12337617,2,3,6,6,,,,,,,,,
14279,12337618,2,2,7,7,7,,,6,,7,,,
14280,12337621,3,2,8,7,,,,,,,,,
14281,12337622,2,3,7,5,8,,,,,,,,
14282,12337625,1,0,4,4,,,,,,,,,
14283,12337626,2,2,6,6,,,,,,,,,
14284,12337629,1,1,1,,,,,,,,,,
14285,12339493,3,3,7,6,,,,,,,,,
14286,12339494,2,2,8,4,3,,,,,,,,
14287,12339495,3,2,6,7,,,,,,,,,
14288,12339496,2,3,7,6,,,,,,,,,
14289,12339498,1,1,2,3,,,,,,,,,
14290,12339501,3,2,7,5,7,,,8,,,,,
14291,12339503,2,3,6,6,,,,,,,,,
14292,12339505,1,1,3,7,1,,,,,,,,
14293,12346747,0,0,7,5,,,,0,,,,,
14294,12346749,2,2,7,6,,,,,,,,,
14295,12347778,2,2,6,7,,,,,,,,,
14296,12347780,0,0,7,7,,,,4,4,,,,
14297,12347782,3,3,7,4,7,,,11,,,,,
14298,12347786,0,1,0,2,,,,,,,,,
14299,12347787,0,0,2,2,,,,,,,,,
14300,12347793,0,0,7,5,,,,2,,,,,
14301,12347799,3,2,7,8,,,,,8,,,,
14302,12350063,3,3,6,7,,,,,,,,,
14303,12350311,2,2,3,7,7,,,,,,,,
14304,12350360,2,2,7,7,,,,,9,,,,
14305,12350376,3,3,7,7,,,,,,,,,
14306,12350485,1,1,6,1,,,,,,,,,
14307,12350487,2,2,7,4,7,,,7,,,,,
14308,12350523,3,3,6,4,6,,,,,,,,
14309,12350619,0,0,3,5,,,,,,,,,
14310,12350682,2,2,7,6,,,,,,,,,
14311,12350918,3,2,6,8,,,,,8,,,,
14312,12351003,0,1,4,3,,,,,,,,,
14313,12351411,3,2,2,6,7,,,,,,,,
14314,12351507,2,3,6,6,,,,,,,,,
14315,12351508,1,0,3,5,,,,,,,,,
14316,12352088,1,1,4,3,,,,,,,,,
14317,12352261,3,2,7,8,,,,,,,,,
14318,12352268,0,0,5,4,,,,,,,,,
14319,12352269,3,3,7,6,,,,,,,,,
14320,12352273,0,1,5,,,,,,,,,,
14321,12352292,0,0,2,3,,,,,,,,,
14322,12352294,3,3,3,6,7,,,,,,,,
14323,12352295,3,2,6,3,6,,,,,,,,
14324,12352297,0,0,3,1,,,,,,,,,
14325,12352298,2,1,6,1,5,,,,,,,,
14326,12352305,2,2,2,7,6,,,,,,,,
14327,12352306,2,1,5,7,1,,,,,,,,
14328,12352307,2,1,2,7,2,,,,,,,,
14329,12352308,3,2,7,7,,,,7,,,,,
14330,12352314,0,1,4,1,,,,,,,,,
14331,12352315,3,2,6,7,,,,,,,,,
14332,12352320,0,1,0,3,,,,,,,,,
14333,12352323,3,3,4,7,6,,,,,,,,
14334,12352333,0,1,5,,,,,,,,,,
14335,12352340,2,3,7,7,,,,,,,,,
14336,12352358,3,3,6,6,,,,,,,,,
14337,12352359,2,3,7,6,,,,,,,,,
14338,12352360,1,0,2,0,,,,,,,,,
14339,12352493,3,2,6,6,,,,,,,,,
14340,12352494,1,0,5,4,,,,,,,,,
14341,12352495,0,1,4,4,,,,,,,,,
14342,12352566,1,1,3,4,,,,,,,,,
14343,12352579,2,2,7,6,,,,,,,,,
14344,12352581,3,3,7,7,,,,,,,,,
14345,12352594,1,0,4,3,,,,,,,,,
14346,12352596,1,0,7,5,,,,5,,,,,
14347,12352597,3,2,7,7,,,,,,,,,
14348,12352599,0,0,1,1,,,,,,,,,
14349,12352600,1,1,7,3,3,,,,,,,,
14350,12352601,1,0,3,5,,,,,,,,,
14351,12352602,1,0,4,2,,,,,,,,,
14352,12352603,0,1,5,3,,,,,,,,,
14353,12352604,1,1,3,3,,,,,,,,,
14354,12352606,3,3,7,6,,,,7,,,,,
14355,12352607,1,1,2,2,,,,,,,,,
14356,12352650,0,0,5,5,,,,,,,,,
14357,12352808,0,1,7,0,,,,5,,,,,
14358,12352838,0,0,4,5,,,,,,,,,
14359,12353441,2,3,7,3,8,,,,,8,,,
14360,12353510,3,3,3,6,7,,,,,,,,
14361,12353549,2,2,8,2,7,,,,,,,,
14362,12353586,2,2,6,6,,,,,,,,,
14363,12353593,2,2,6,7,,,,,,,,,
14364,12353594,3,2,7,3,7,,,,,8,,,
14365,12353597,1,1,7,3,3,,,,,,,,
14366,12353599,1,0,5,3,,,,,,,,,
14367,12353711,2,2,6,6,,,,,,,,,
14368,12353714,1,2,4,6,5,,,,,,,,
14369,12353732,2,2,6,7,,,,,,,,,
14370,12353759,2,3,7,3,7,,,,,,,,
14371,12353766,2,2,6,6,,,,,,,,,
14372,12353767,1,1,4,4,,,,,,,,,
14373,12353783,3,2,6,7,,,,,,,,,
14374,12353784,3,3,7,6,,,,,,,,,
14375,12353843,0,0,1,1,,,,,,,,,
14376,12353844,3,3,6,6,,,,,,,,,
14377,12353845,0,0,4,1,,,,,,,,,
14378,12353892,2,3,5,7,7,,,,,10,,,
14379,12353897,3,3,7,6,,,,,,,,,
14380,12353898,3,2,7,7,,,,,,,,,
14381,12353899,0,0,0,6,,,,,1,,,,
14382,12353900,2,2,5,7,6,,,,,,,,
14383,12353901,2,3,6,7,,,,,,,,,
14384,12353973,2,3,6,7,,,,,,,,,
14385,12354021,0,0,4,2,,,,,,,,,
14386,12354030,1,1,7,6,1,,,3,,,,,
14387,12354033,0,1,6,1,,,,1,,,,,
14388,12354069,2,3,7,7,,,,,,,,,
14389,12354073,3,2,6,6,,,,,,,,,
14390,12354093,2,2,6,3,6,,,,,,,,
14391,12354108,0,1,4,4,,,,,,,,,
14392,12354113,1,0,1,2,,,,,,,,,
14393,12354114,1,0,5,4,,,,,,,,,
14394,12354116,1,1,4,4,,,,,,,,,
14395,12354117,1,1,5,7,3,,,,,,,,
14396,12354119,2,1,7,6,6,,,,4,,,,
14397,12354121,1,0,5,3,,,,,,,,,
14398,12354124,3,3,6,6,,,,,,,,,
14399,12354178,3,2,7,7,,,,,7,,,,
14400,12354230,1,1,2,0,,,,,,,,,
14401,12354235,3,2,6,7,,,,,,,,,
14402,12354473,2,3,7,7,,,,,,,,,
14403,12354507,1,0,3,3,,,,,,,,,
14404,12354508,1,1,3,5,,,,,,,,,
14405,12354612,1,1,2,7,,,,,3,,,,
14406,12354618,3,3,7,7,,,,,,,,,
14407,12354620,0,0,3,5,,,,,,,,,
14408,12354621,0,1,1,2,,,,,,,,,
14409,12354651,0,1,5,2,,,,,,,,,
14410,12354658,2,1,6,5,3,,,,,,,,
14411,12354679,3,3,6,6,,,,,,,,,
14412,12354680,1,1,6,6,2,,,6,,,,,
14413,12354682,2,3,7,7,,,,9,,,,,
14414,12354688,0,1,6,5,,,,,,,,,
14415,12354694,2,2,6,7,7,,,6,8,,,,
14416,12354710,2,2,7,2,3,,,9,,,,,
14417,12354712,1,0,5,3,,,,,,,,,
14418,12354765,3,2,8,7,,,,7,,,,,
14419,12354767,1,0,4,2,,,,,,,,,
14420,12354781,3,2,7,7,,,,,,,,,
14421,12354941,0,1,6,2,,,,3,,,,,
14422,12354969,2,3,6,5,8,,,,,10,,,
14423,12354971,1,0,3,3,,,,,,,,,
14424,12355086,0,0,2,3,,,,,,,,,
14425,12355087,3,2,7,6,,,,,,,,,
14426,12355088,2,2,6,6,,,,,,,,,
14427,12355089,2,2,6,1,7,,,,,,,,
14428,12355090,2,2,7,6,,,,,,,,,
14429,12355092,3,2,7,8,,,,,,,,,
14430,12355158,0,1,3,2,,,,,,,,,
14431,12355186,3,2,3,7,6,,,,,,,,
14432,12355246,2,2,6,2,4,,,,,,,,
14433,12355289,1,0,0,1,,,,,,,,,
14434,12355327,0,0,2,,,,,,,,,,
14435,12355357,3,2,6,6,,,,,,,,,
14436,12355391,2,1,4,7,8,,,,,,,,
14437,12355392,0,0,1,3,,,,,,,,,
14438,12355549,0,1,2,2,,,,,,,,,
14439,12355658,1,1,6,4,6,,,,,,,,
14440,12355659,2,3,7,7,,,,7,,,,,
14441,12355660,1,1,7,4,9,,,,,,,,
14442,12355661,2,3,7,7,,,,,,,,,
14443,12356171,3,3,4,8,6,,,,8,,,,
14444,12356172,3,3,7,3,7,,,,,,,,
14445,12356176,2,2,6,4,3,,,,,,,,
14446,12356180,3,3,6,7,,,,,,,,,
14447,12356266,3,2,7,6,,,,,,,,,
14448,12356267,3,3,7,7,,,,,,,,,
14449,12356430,2,3,7,7,,,,,,,,,
14450,12356459,0,0,5,3,,,,,,,,,
14451,12357013,2,2,7,7,,,,,,,,,
14452,12357061,2,2,6,4,3,,,,,,,,
14453,12357062,0,0,3,5,,,,,,,,,
14454,12357063,1,1,2,7,1,,,,,,,,
14455,12357352,2,3,5,6,7,,,,,,,,
14456,12357353,0,0,2,3,,,,,,,,,
14457,12357355,1,0,2,2,,,,,,,,,
14458,12357356,1,0,2,,,,,,,,,,
14459,12357402,0,1,3,5,,,,,,,,,
14460,12357403,2,3,7,4,6,,,8,,,,,
14461,12357470,0,1,1,0,,,,,,,,,
14462,12357556,0,1,4,0,,,,,,,,,
14463,12357557,2,2,6,7,,,,,,,,,
14464,12357558,2,3,6,7,,,,,7,,,,
14465,12357576,0,1,1,3,,,,,,,,,
14466,12357577,2,1,8,4,2,,,8,,,,,
14467,12357578,2,2,6,7,7,,,,,,,,
14468,12357579,1,1,0,1,,,,,,,,,
14469,12357581,3,3,6,6,,,,,,,,,
14470,12357582,3,3,7,8,,,,7,7,,,,
14471,12357609,2,2,7,7,,,,,,,,,
14472,12357660,2,2,6,7,,,,,,,,,
14473,12357661,3,3,4,8,7,,,,7,,,,
14474,12357663,3,2,8,6,,,,7,,,,,
14475,12357729,1,1,8,5,0,,,,,,,,
14476,12357730,0,0,3,6,,,,,,,,,
14477,12357800,2,2,5,7,6,,,,,,,,
14478,12357842,2,3,7,7,,,,,,,,,
14479,12357843,3,2,6,7,,,,,,,,,
14480,12357844,1,2,7,6,4,,,,,,,,
14481,12357845,1,1,3,6,,,,,4,,,,
14482,12357868,3,3,6,8,,,,,8,,,,
14483,12357891,3,3,7,4,7,,,8,,,,,
14484,12357892,2,3,7,8,,,,,,,,,
14485,12357910,0,0,4,1,,,,,,,,,
14486,12357923,0,1,0,3,,,,,,,,,
14487,12357924,1,0,3,1,,,,,,,,,
14488,12357943,1,2,6,2,4,,,,,,,,
14489,12357953,1,1,2,7,,,,,8,,,,
14490,12357954,1,0,3,3,,,,,,,,,
14491,12357955,2,2,7,7,,,,,,,,,
14492,12357956,0,1,3,4,,,,,,,,,
14493,12357957,2,3,7,7,,,,,,,,,
14494,12357958,1,1,7,1,2,,,8,,,,,
14495,12357959,3,2,7,8,,,,7,,,,,
14496,12357962,3,3,7,7,6,,,7,8,,,,
14497,12357963,2,3,6,7,,,,,,,,,
14498,12357964,3,3,4,7,6,,,,,,,,
14499,12357966,1,0,1,0,,,,,,,,,
14500,12357978,1,1,2,5,,,,,,,,,
14501,12357982,1,2,7,2,6,,,,,8,,,
14502,12357985,1,2,7,2,4,,,,,,,,
14503,12357987,1,1,4,3,,,,,,,,,
14504,12358016,0,1,5,5,,,,,,,,,
14505,12358017,1,2,4,7,2,,,,,,,,
14506,12358018,1,1,7,7,4,,,6,,,,,
14507,12358019,2,2,6,6,7,,,,5,,,,
14508,12358052,2,3,3,6,6,,,,,,,,
14509,12358053,2,2,6,7,,,,,,,,,
14510,12358056,3,3,6,6,,,,,,,,,
14511,12358057,0,1,1,4,,,,,,,,,
14512,12358058,2,1,4,8,3,,,,,,,,
14513,12358118,0,0,3,5,,,,,,,,,
14514,12358128,0,1,4,4,,,,,,,,,
14515,12358139,0,1,3,1,,,,,,,,,
14516,12358140,2,3,6,7,7,,,4,,,,,
14517,12358141,0,1,2,6,,,,,6,,,,
14518,12358142,3,2,7,7,,,,,,,,,
14519,12358168,3,2,8,8,,,,,,,,,
14520,12358196,2,1,7,5,3,,,,,,,,
14521,12358197,1,0,3,6,,,,,3,,,,
14522,12358198,3,2,6,7,,,,,,,,,
14523,12358199,2,3,3,7,6,,,,,,,,
14524,12358200,3,2,2,6,6,,,,,,,,
14525,12358201,2,3,3,6,7,,,,,,,,
14526,12358202,1,2,7,2,6,,,,,,,,
14527,12358245,2,2,6,6,,,,,,,,,
14528,12358251,3,3,4,6,7,,,,,,,,
14529,12358252,1,0,6,3,,,,,,,,,
14530,12358253,3,3,7,7,,,,,,,,,
14531,12358254,3,2,6,7,,,,,,,,,
14532,12358255,3,3,6,6,,,,,,,,,
14533,12358256,0,0,4,5,,,,,,,,,
14534,12358257,1,1,5,3,,,,,,,,,
14535,12358258,0,0,5,4,,,,,,,,,
14536,12358259,2,2,7,7,,,,,,,,,
14537,12358260,1,1,2,6,,,,,5,,,,
14538,12358263,3,2,7,7,,,,,,,,,
14539,12358292,1,1,1,5,,,,,,,,,
14540,12358293,1,1,1,3,,,,,,,,,
14541,12358294,1,1,2,2,,,,,,,,,
14542,12358299,1,0,4,3,,,,,,,,,
14543,12358300,2,2,8,6,,,,,,,,,
14544,12358307,0,1,4,3,,,,,,,,,
14545,12358308,2,2,7,7,,,,,,,,,
14546,12358309,0,0,6,2,,,,1,,,,,
14547,12358310,2,3,6,6,,,,,,,,,
14548,12358311,2,3,7,7,,,,,,,,,
14549,12358312,2,1,7,1,1,,,,,,,,
14550,12358313,0,0,2,2,,,,,,,,,
14551,12358314,3,2,6,7,,,,,7,,,,
14552,12358332,2,1,6,3,1,,,,,,,,
14553,12358333,1,1,7,3,,,,4,,,,,
14554,12358334,1,1,1,4,,,,,,,,,
14555,12358335,2,3,7,1,6,,,,,,,,
14556,12358341,3,3,8,6,,,,7,,,,,
14557,12358342,3,3,7,6,,,,,,,,,
14558,12358369,0,1,2,4,,,,,,,,,
14559,12358370,0,0,1,2,,,,,,,,,
14560,12358387,2,3,7,8,,,,,7,,,,
14561,12358388,1,1,2,2,,,,,,,,,
14562,12358389,3,2,6,6,,,,,,,,,
14563,12358390,1,0,2,0,,,,,,,,,
14564,12358393,2,2,3,6,8,,,,,8,,,
14565,12358394,2,1,5,6,4,,,,,,,,
14566,12358407,1,1,7,3,,,,,,,,,
14567,12358436,1,2,6,3,5,,,,,,,,
14568,12358439,2,1,6,8,1,,,4,8,,,,
14569,12358441,2,3,7,6,7,,,,,8,,,
14570,12358442,3,3,6,5,7,,,,,,,,
14571,12358445,1,1,1,4,,,,,,,,,
14572,12358447,0,0,3,4,,,,,,,,,
14573,12358488,0,1,4,2,,,,,,,,,
14574,12358489,3,3,7,3,6,,,,,,,,
14575,12358490,3,2,8,6,,,,8,,,,,
14576,12358491,0,0,6,5,,,,4,,,,,
14577,12358527,2,3,7,7,,,,,,,,,
14578,12358529,2,2,2,7,6,,,,,,,,
14579,12358539,3,2,8,6,,,,7,,,,,
14580,12358540,2,2,8,6,,,,,,,,,
14581,12358544,3,2,6,7,,,,,,,,,
14582,12358545,2,3,6,5,7,,,,,,,,
14583,12358547,0,1,2,4,,,,,,,,,
14584,12358562,3,2,6,7,,,,,,,,,
14585,12358563,0,0,2,4,,,,,,,,,
14586,12358564,0,0,5,2,,,,,,,,,
14587,12358573,1,0,3,4,,,,,,,,,
14588,12358576,1,1,4,1,,,,,,,,,
14589,12358577,3,3,7,6,,,,,,,,,
14590,12358578,1,0,3,3,,,,,,,,,
14591,12358579,2,2,4,7,8,,,,,,,,
14592,12358586,1,0,1,2,,,,,,,,,
14593,12358587,3,3,8,7,,,,7,,,,,
14594,12358588,3,2,5,8,6,,,,7,,,,
14595,12358589,3,2,3,7,7,,,,,,,,
14596,12358592,2,2,7,6,,,,,,,,,
14597,12358597,2,3,8,8,,,,10,7,,,,
14598,12358617,2,1,8,3,5,,,7,,,,,
14599,12358658,2,1,4,7,2,,,,,,,,
14600,12358661,2,2,2,7,6,,,,,,,,
14601,12358662,3,2,3,6,7,,,,,,,,
14602,12358663,0,1,7,6,,,,5,3,,,,
14603,12358668,0,1,7,,,,,,,,,,
14604,12358701,3,2,7,7,,,,,,,,,
14605,12358709,3,3,6,6,,,,,,,,,
14606,12358716,0,1,1,2,,,,,,,,,
14607,12358717,2,2,3,7,2,,,,,,,,
14608,12358719,2,1,5,7,2,,,,,,,,
14609,12358734,1,0,5,4,,,,,,,,,
14610,12358755,3,2,6,4,8,,,,,,,,
14611,12358756,2,2,6,6,,,,,,,,,
14612,12358757,3,3,7,6,,,,,,,,,
14613,12358758,1,2,6,6,2,,,,3,,,,
14614,12358759,3,2,7,7,,,,,,,,,
14615,12358761,3,2,8,1,7,,,,,,,,
14616,12358762,3,3,6,4,7,,,,,,,,
14617,12358763,3,3,6,6,,,,,,,,,
14618,12358772,3,2,7,7,,,,,,,,,
14619,12358776,0,0,1,4,,,,,,,,,
14620,12358782,1,1,3,7,3,,,,,,,,
14621,12358783,2,2,2,7,6,,,,,,,,
14622,12358800,3,3,3,7,6,,,,,,,,
14623,12358801,1,0,2,2,,,,,,,,,
14624,12358802,1,2,4,7,4,,,,,,,,
14625,12358803,1,2,4,7,3,,,,7,,,,
14626,12358804,3,2,6,8,,,,,7,,,,
14627,12358819,1,1,1,8,3,,,,,,,,
14628,12358820,2,3,6,6,,,,,,,,,
14629,12358821,2,2,8,4,2,,,,,,,,
14630,12358843,0,0,5,3,,,,,,,,,
14631,12358862,1,2,3,7,2,,,,8,,,,
14632,12358863,2,3,6,6,,,,,,,,,
14633,12358864,3,2,2,6,6,,,,,,,,
14634,12358865,2,2,7,3,8,,,,,11,,,
14635,12358977,0,1,3,4,,,,,,,,,
14636,12358978,1,1,1,0,,,,,,,,,
14637,12358979,2,3,6,7,,,,,,,,,
14638,12359223,0,0,4,3,,,,,,,,,
14639,12359576,1,0,2,3,,,,,,,,,
14640,12359580,2,3,6,6,,,,,,,,,
14641,12359581,3,3,6,7,,,,,,,,,
14642,12359625,1,1,7,4,2,,,,,,,,
14643,12359655,2,3,6,7,,,,,,,,,
14644,12359656,2,3,4,7,7,,,,,,,,
14645,12359711,0,0,5,5,,,,,,,,,
14646,12359724,0,1,7,2,,,,7,,,,,
14647,12359769,1,1,6,6,2,,,5,,,,,
14648,12359906,3,2,6,7,,,,,,,,,
14649,12359908,3,2,6,6,,,,,,,,,
14650,12360317,2,3,7,6,,,,,,,,,
14651,12360415,0,0,1,4,,,,,,,,,
14652,12360416,1,2,6,7,7,,,,7,7,,,
14653,12360420,0,0,4,1,,,,,,,,,
14654,12360438,0,0,4,3,,,,,,,,,
14655,12360447,1,1,8,,,,,7,,,,,
14656,12360550,2,3,6,6,,,,,,,,,
14657,12360558,1,0,2,2,,,,,,,,,
14658,12360631,3,2,7,6,,,,,,,,,
14659,12360701,1,2,7,5,5,,,,,,,,
14660,12360735,1,2,7,2,4,,,,,,,,
14661,12360820,2,3,6,7,,,,,,,,,
14662,12360828,1,0,4,5,,,,,,,,,
14663,12360829,3,3,7,6,,,,,,,,,
14664,12360831,2,2,6,7,,,,,,,,,
14665,12360840,1,1,5,6,2,,,,,,,,
14666,12360869,2,2,6,7,,,,,,,,,
14667,12360870,2,2,7,4,2,,,7,,,,,
14668,12360879,2,1,7,7,7,,,,1,2,,,
14669,12360897,3,3,6,3,6,,,,,,,,
14670,12361105,2,3,6,7,,,,,,,,,
14671,12361154,2,2,2,6,4,,,,,,,,
14672,12361345,3,2,8,6,,,,7,,,,,
14673,12361346,1,2,3,7,2,,,,8,,,,
14674,12361347,0,0,5,4,,,,,,,,,
14675,12361407,0,1,2,2,,,,,,,,,
14676,12361421,0,1,5,5,,,,,,,,,
14677,12361422,0,1,7,3,,,,4,,,,,
14678,12361423,1,1,2,1,,,,,,,,,
14679,12361424,2,2,5,7,6,,,,,,,,
14680,12361449,0,0,6,3,,,,6,,,,,
14681,12361450,0,1,4,1,,,,,,,,,
14682,12361451,2,3,6,7,,,,,,,,,
14683,12361452,3,2,4,7,7,,,,,,,,
14684,12361486,2,3,7,7,,,,,,,,,
14685,12361548,2,3,6,6,,,,,,,,,
14686,12361571,1,2,5,6,3,,,,,,,,
14687,12361585,2,3,6,6,,,,,,,,,
14688,12361587,2,2,8,6,,,,,,,,,
14689,12361607,2,3,6,7,,,,,,,,,
14690,12361608,2,1,7,5,6,,,,,6,,,
14691,12361667,3,2,7,6,,,,,,,,,
14692,12361670,0,1,4,6,,,,,6,,,,
14693,12361671,3,2,7,3,7,,,,,10,,,
14694,12361743,2,3,8,7,,,,,,,,,
14695,12361821,0,1,3,2,,,,,,,,,
14696,12361841,2,3,7,6,,,,,,,,,
14697,12361844,3,3,6,8,,,,,8,,,,
14698,12361854,1,1,2,3,,,,,,,,,
14699,12361855,1,1,6,5,5,,,,,,,,
14700,12361863,3,2,6,6,,,,,,,,,
14701,12361881,3,3,7,7,,,,11,,,,,
14702,12361882,3,2,7,8,,,,,,,,,
