,match_id,current_score,display_score,period_1,period_2,period_3,period_4,period_5,period_1_tie_break,period_2_tie_break,period_3_tie_break,period_4_tie_break,period_5_tie_break,normal_time
17283,12373352,,,,,,,,,,,,,
17284,12373356,,,,,,,,,,,,,
17285,12373362,,,,,,,,,,,,,
17286,12373363,,,,,,,,,,,,,
17287,12373364,,,,,,,,,,,,,
17288,12373409,1,0,2,2,,,,,,,,,
17289,12373473,2,3,7,2,10,,,,,,,,
17290,12373481,2,3,7,7,,,,,,,,,
17291,12373483,0,1,2,1,,,,,,,,,
17292,12373484,1,2,1,7,11,,,,10,,,,
17293,12373488,0,0,5,1,,,,,,,,,
17294,12373489,,,,,,,,,,,,,
17295,12373490,,,,,,,,,,,,,
17296,12373491,,,,,,,,,,,,,
17297,12373492,,,,,,,,,,,,,
17298,12373493,2,1,8,5,,,,7,,,,,
17299,12373494,3,3,7,6,,,,,,,,,
17300,12373496,2,2,7,7,,,,,,,,,
17301,12373500,,,,,,,,,,,,,
17302,12373510,,,,,,,,,,,,,
17303,12373511,,,,,,,,,,,,,
17304,12373585,,,,,,,,,,,,,
17305,12373587,,,,,,,,,,,,,
17306,12373588,,,,,,,,,,,,,
17307,12373589,,,,,,,,,,,,,
17308,12373671,1,1,6,0,,,,,,,,,
17309,12346320,,,,,,,,,,,,,
17310,12346350,,,,,,,,,,,,,
17311,12346356,,,,,,,,,,,,,
17312,12346357,,,,,,,,,,,,,
17313,12346358,,,,,,,,,,,,,
17314,12346359,,,,,,,,,,,,,
17315,12346360,,,,,,,,,,,,,
17316,12346361,,,,,,,,,,,,,
17317,12346362,,,,,,,,,,,,,
17318,12346364,,,,,,,,,,,,,
17319,12346365,,,,,,,,,,,,,
17320,12346366,,,,,,,,,,,,,
17321,12346367,,,,,,,,,,,,,
17322,12346368,,,,,,,,,,,,,
17323,12346429,,,,,,,,,,,,,
17324,12346430,,,,,,,,,,,,,
17325,12346431,,,,,,,,,,,,,
17326,12346432,,,,,,,,,,,,,
17327,12346433,,,,,,,,,,,,,
17328,12346435,,,,,,,,,,,,,
17329,12346437,,,,,,,,,,,,,
17330,12346438,,,,,,,,,,,,,
17331,12346439,,,,,,,,,,,,,
17332,12346440,,,,,,,,,,,,,
17333,12346442,,,,,,,,,,,,,
17334,12346448,,,,,,,,,,,,,
17335,12346457,,,,,,,,,,,,,
17336,12361495,,,,,,,,,,,,,
17337,12361496,,,,,,,,,,,,,
17338,12361498,,,,,,,,,,,,,
17339,12361600,1,0,4,7,,,,,5,,,,
17340,12361601,1,1,4,5,,,,,,,,,
17341,12361611,2,1,7,5,1,,,,,,,,
17342,12361616,1,1,3,0,,,,,,,,,
17343,12361619,1,2,3,8,4,,,,8,,,,
17344,12361621,1,0,2,1,,,,,,,,,
17345,12361622,3,2,4,6,8,,,,,12,,,
17346,12361624,3,3,7,6,,,,,,,,,
17347,12361625,2,1,4,7,7,,,,,5,,,
17348,12361626,0,1,6,6,,,,3,,,,,
17349,12361628,0,1,6,1,,,,,,,,,
17350,12361632,1,2,6,4,3,,,,,,,,
17351,12361633,2,3,4,7,7,,,,,,,,
17352,12361635,3,3,7,7,,,,,,,,,
17353,12361636,1,1,4,7,,,,,9,,,,
17354,12361637,1,0,4,4,,,,,,,,,
17355,12361639,1,1,5,3,,,,,,,,,
17356,12361640,3,3,6,7,,,,,,,,,
17357,12361641,3,2,3,6,7,,,,,,,,
17358,12361642,0,1,2,1,,,,,,,,,
17359,12361644,3,3,8,7,,,,7,,,,,
17360,12361645,1,0,2,0,,,,,,,,,
17361,12361646,1,0,2,3,,,,,,,,,
17362,12361647,2,3,8,7,,,,,,,,,
17363,12361648,1,0,3,3,,,,,,,,,
17364,12361650,2,3,7,7,,,,,,,,,
17365,12361651,2,2,4,8,7,,,,,,,,
17366,12361656,1,0,2,2,,,,,,,,,
17367,12361665,3,3,6,7,,,,,,,,,
17368,12361886,4,4,4,7,4,8,6,,,,8,,
17369,12361888,3,3,4,6,7,1,5,,,,,,
17370,12361892,4,4,7,7,7,,,,,,,,
17371,12361902,2,2,3,6,5,2,,,,,,,
17372,12361906,0,1,4,6,4,,,,4,,,,
17373,12361907,3,3,6,7,6,7,,,,,,,
17374,12361908,4,4,8,7,7,,,8,,,,,
17375,12361909,1,1,7,2,3,1,,,,,,,
17376,12361910,2,1,2,6,4,1,,,,,,,
17377,12361911,1,2,4,6,7,2,,,,,,,
17378,12361912,0,0,2,1,3,,,,,,,,
17379,12361913,4,3,6,7,7,,,,,,,,
17380,12361914,1,0,3,0,7,,,,,5,,,
17381,12361915,3,3,6,7,2,6,,,,,,,
17382,12361916,4,4,6,8,6,,,,8,,,,
17383,12361917,1,1,2,6,4,4,,,,,,,
17384,12361918,3,3,6,5,3,7,4,,,,8,,
17385,12361919,0,1,3,7,4,,,,5,,,,
17386,12361921,1,0,2,5,6,,,,,,,,
17387,12361922,1,2,7,3,1,5,,,,,,,
17388,12361923,3,4,5,7,7,6,6,,10,,,,
17389,12361924,3,2,7,6,4,8,4,,,,9,,
17390,12361925,1,2,6,1,2,1,,,,,,,
17391,12361926,4,3,6,7,7,,,,,,,,
17392,12361927,1,0,2,2,6,,,,,,,,
17393,12361928,1,0,4,4,4,,,,,,,,
17394,12361929,4,3,7,6,8,,,,,,,,
17395,12366016,2,2,7,6,,,,,,,,,
17396,12366022,0,1,1,1,,,,,,,,,
17397,12366023,2,2,7,6,7,,,,9,11,,,
17398,12366025,0,1,4,2,,,,,,,,,
17399,12366026,2,2,6,6,,,,,,,,,
17400,12366028,3,3,7,7,,,,,,,,,
17401,12366029,3,3,7,6,,,,,,,,,
17402,12366030,3,3,6,7,,,,,,,,,
17403,12366182,4,4,4,7,7,4,6,,,,,,
17404,12366187,4,4,7,3,6,7,6,,,6,,,
17405,12366196,4,4,7,6,4,4,7,,,,,12,
17406,12366199,4,3,7,7,4,7,,,,,,,
17407,12366202,3,4,6,7,6,,,,,,,,
17408,12366204,3,3,7,7,6,,,,,,,,
17409,12366206,1,1,3,4,7,3,,,,8,,,
17410,12366208,1,1,6,4,6,6,,4,,,5,,
17411,12366210,4,4,7,7,6,,,,,,,,
17412,12366212,3,3,5,6,7,8,,,,,8,,
17413,12366214,2,2,7,3,2,3,,,,,,,
17414,12366216,,,,,,,,,,,,,
17415,12368841,1,1,6,4,,,,,,,,,
17416,12368842,2,3,7,6,,,,,,,,,
17417,12368843,0,1,4,4,,,,,,,,,
17418,12368844,3,3,7,4,6,,,,,,,,
17419,12368845,3,3,7,7,,,,9,7,,,,
17420,12368846,1,0,5,3,,,,,,,,,
17421,12368847,,,,,,,,,,,,,
17422,12368848,,,,,,,,,,,,,
17423,12368849,3,3,6,7,,,,,,,,,
17424,12368850,0,1,1,2,,,,,,,,,
17425,12369610,1,1,7,3,3,,,,,,,,
17426,12369611,3,3,6,3,6,,,,,,,,
17427,12369612,1,2,8,4,4,,,7,,,,,
17428,12369613,3,2,7,7,,,,,,,,,
17429,12369614,2,2,7,7,,,,7,,,,,
17430,12369615,1,1,4,8,7,,,,,4,,,
17431,12369616,0,0,3,4,,,,,,,,,
17432,12369617,2,2,4,7,1,,,,,,,,
17433,12369618,3,2,6,4,6,,,,,,,,
17434,12369619,1,1,4,7,2,,,,,,,,
17435,12370173,1,1,2,2,,,,,,,,,
17436,12370190,2,2,6,7,,,,,,,,,
17437,12370191,0,1,3,1,,,,,,,,,
17438,12370192,2,3,1,6,7,,,,,,,,
17439,12370193,,,,,,,,,,,,,
17440,12370194,3,3,7,7,,,,,,,,,
17441,12370227,2,2,6,6,,,,,,,,,
17442,12370387,1,0,7,2,,,,8,,,,,
17443,12370396,0,1,1,5,,,,,,,,,
17444,12370409,1,0,1,7,,,,,5,,,,
17445,12370434,2,2,7,4,10,,,,,,,,
17446,12370440,3,3,7,8,,,,,,,,,
17447,12370441,1,1,5,2,,,,,,,,,
17448,12370442,1,1,2,3,,,,,,,,,
17449,12370469,3,2,5,7,11,,,,,,,,
17450,12370472,1,0,3,4,,,,,,,,,
17451,12370517,3,2,6,6,,,,,,,,,
17452,12370519,2,1,6,4,,,,,,,,,
17453,12370521,1,0,0,5,,,,,,,,,
17454,12370522,3,3,6,7,,,,,,,,,
17455,12370523,1,1,3,2,,,,,,,,,
17456,12370526,1,0,2,3,,,,,,,,,
17457,12370532,1,0,0,0,,,,,,,,,
17458,12370534,1,1,4,4,,,,,,,,,
17459,12370535,3,3,7,7,,,,,,,,,
17460,12370536,,,,,,,,,,,,,
17461,12370537,1,0,1,0,,,,,,,,,
17462,12370546,3,2,6,7,,,,,,,,,
17463,12370566,1,0,2,0,,,,,,,,,
17464,12370569,0,1,4,2,,,,,,,,,
17465,12370570,2,2,7,4,7,,,,,,,,
17466,12370572,3,3,7,7,,,,,,,,,
17467,12370574,0,0,3,3,,,,,,,,,
17468,12370575,0,1,1,4,,,,,,,,,
17469,12370579,2,2,6,7,,,,,,,,,
17470,12370580,1,1,2,5,,,,,,,,,
17471,12370645,0,1,3,5,,,,,,,,,
17472,12370651,3,3,6,7,10,,,6,8,,,,
17473,12370653,1,2,4,7,4,,,,,,,,
17474,12370657,2,1,4,6,9,,,,,,,,
17475,12370659,,,,,,,,,,,,,
17476,12370664,3,3,7,6,,,,,,,,,
17477,12370668,1,1,3,6,,,,,,,,,
17478,12370670,0,0,6,5,,,,,,,,,
17479,12370673,2,2,7,6,,,,,,,,,
17480,12370674,0,0,5,3,,,,,,,,,
17481,12370675,2,1,6,6,2,,,3,,,,,
17482,12370677,3,3,6,7,,,,,,,,,
17483,12370680,1,1,0,1,,,,,,,,,
17484,12370681,2,3,7,7,,,,,,,,,
17485,12370682,1,0,0,2,,,,,,,,,
17486,12370689,0,0,4,3,,,,,,,,,
17487,12370772,3,3,7,4,6,,,,,,,,
17488,12370923,1,0,2,3,,,,,,,,,
17489,12370942,3,3,6,6,,,,,,,,,
17490,12370944,3,2,7,6,,,,7,,,,,
17491,12370945,1,1,5,1,,,,,,,,,
17492,12370946,3,2,6,7,,,,,8,,,,
17493,12370947,2,2,7,6,,,,,,,,,
17494,12370948,3,2,6,7,,,,,,,,,
17495,12370949,0,1,2,7,,,,,3,,,,
17496,12370950,3,3,2,6,7,,,,,,,,
17497,12370951,3,3,6,7,,,,,,,,,
17498,12370952,2,3,7,7,,,,,,,,,
17499,12370953,0,1,0,4,,,,,,,,,
17500,12370954,3,3,7,6,11,,,,,,,,
17501,12370955,3,2,6,6,,,,,,,,,
17502,12370956,3,2,6,6,,,,,,,,,
17503,12370957,0,0,6,4,,,,,,,,,
17504,12370958,2,2,3,6,11,,,,,,,,
17505,12370960,1,0,4,3,,,,,,,,,
17506,12370961,2,2,7,7,,,,,,,,,
17507,12370962,2,2,8,7,,,,8,,,,,
17508,12370963,0,0,2,6,,,,,,,,,
17509,12370964,1,0,1,1,,,,,,,,,
17510,12370965,1,0,1,2,,,,,,,,,
17511,12370966,1,2,5,7,2,,,,10,,,,
17512,12370967,1,1,4,5,,,,,,,,,
17513,12370968,1,2,4,7,7,,,,,,,,
17514,12370969,0,1,7,3,,,,1,,,,,
17515,12370970,,,,,,,,,,,,,
17516,12370971,3,3,6,7,,,,,,,,,
17517,12370972,1,0,3,3,,,,,,,,,
17518,12370973,,,,,,,,,,,,,
17519,12370974,2,2,7,7,,,,,,,,,
17520,12370975,3,2,6,6,,,,,,,,,
17521,12371020,2,3,7,6,7,,,,8,,,,
17522,12371033,1,1,3,2,,,,,,,,,
17523,12371034,3,2,6,6,,,,,,,,,
17524,12371035,0,0,1,1,,,,,,,,,
17525,12371036,2,1,8,2,9,,,,,,,,
17526,12371037,,,,,,,,,,,,,
17527,12371038,1,1,0,2,,,,,,,,,
17528,12371039,1,0,4,5,,,,,,,,,
17529,12371040,3,3,4,6,10,,,,,,,,
17530,12371080,1,1,6,5,4,,,,,,,,
17531,12371224,2,1,6,8,5,,,,,,,,
17532,12371225,1,1,5,2,,,,,,,,,
17533,12371226,2,3,6,7,,,,,,,,,
17534,12371227,2,2,2,7,5,,,,7,,,,
17535,12371228,3,2,6,7,,,,,,,,,
17536,12371229,2,3,6,4,7,,,,,,,,
17537,12371230,3,3,7,6,,,,,,,,,
17538,12371231,3,2,6,5,7,,,,,,,,
17539,12371232,2,2,4,6,7,,,,,,,,
17540,12371233,2,2,4,7,7,,,,,,,,
17541,12371234,1,1,3,1,,,,,,,,,
17542,12371235,3,2,7,7,,,,,,,,,
17543,12371236,2,3,7,7,3,5,2,,,,,,
17544,12371255,2,2,6,6,,,,,,,,,
17545,12371256,2,2,4,7,10,,,,,,,,
17546,12371257,3,3,7,6,,,,,,,,,
17547,12371258,1,1,7,4,4,,,,,,,,
17548,12371259,1,0,3,5,,,,,,,,,
17549,12371260,,,,,,,,,,,,,
17550,12371261,3,2,6,7,,,,,,,,,
17551,12371262,2,3,7,6,,,,,,,,,
17552,12371263,3,2,7,6,,,,,,,,,
17553,12371264,0,0,3,4,,,,,,,,,
17554,12371265,2,2,6,6,10,,,,,,,,
17555,12371266,1,1,4,5,,,,,,,,,
17556,12371267,0,1,3,1,,,,,,,,,
17557,12371268,3,2,7,6,10,,,,,,,,
17558,12371269,3,2,7,7,,,,,,,,,
17559,12371270,2,3,6,6,,,,,,,,,
17560,12371271,0,0,6,4,,,,,,,,,
17561,12371272,3,3,7,4,10,,,,,,,,
17562,12371273,1,2,5,7,9,,,,,,,,
17563,12371274,3,2,7,7,,,,,,,,,
17564,12371275,2,2,6,7,,,,,,,,,
17565,12371276,1,1,3,4,,,,,,,,,
17566,12371277,1,1,7,4,8,,,,,,,,
17567,12371278,0,1,6,3,,,,,,,,,
17568,12371279,2,2,3,6,10,,,,,,,,
17569,12371280,1,1,4,1,,,,,,,,,
17570,12371281,3,3,7,6,,,,,,,,,
17571,12371282,1,1,1,3,,,,,,,,,
17572,12371283,0,1,4,4,,,,,,,,,
17573,12371284,3,3,7,7,,,,,,,,,
17574,12371285,3,3,7,7,,,,,,,,,
17575,12371286,0,0,6,6,,,,,,,,,
17576,12371564,1,1,2,5,,,,,,,,,
17577,12371565,3,2,6,7,,,,,,,,,
17578,12371566,3,2,6,6,,,,,,,,,
17579,12371570,3,2,6,7,,,,,,,,,
17580,12371571,3,2,6,6,,,,,,,,,
17581,12371573,0,0,3,2,,,,,,,,,
17582,12371575,1,2,3,7,10,,,,,,,,
17583,12371671,0,1,4,6,,,,,,,,,
17584,12371672,3,3,7,6,,,,,,,,,
17585,12371674,0,1,4,0,,,,,,,,,
17586,12371675,1,1,4,2,,,,,,,,,
17587,12371679,1,2,6,4,4,,,,,,,,
17588,12371680,1,0,4,4,,,,,,,,,
17589,12371681,1,1,7,5,2,,,,,,,,
17590,12371682,3,3,6,7,,,,,,,,,
17591,12371695,1,2,7,5,5,,,,,,,,
17592,12371698,3,3,7,6,,,,,,,,,
17593,12371701,1,0,1,1,,,,,,,,,
17594,12371860,0,1,4,4,,,,,,,,,
17595,12371861,0,0,1,0,,,,,,,,,
17596,12371921,3,3,7,7,,,,,,,,,
17597,12371922,1,1,3,3,,,,,,,,,
17598,12371923,1,0,3,4,,,,,,,,,
17599,12371924,1,1,7,7,5,,,5,,,,,
17600,12371925,1,1,4,3,,,,,,,,,
17601,12371926,1,1,7,6,3,,,4,,,,,
17602,12371927,1,1,5,3,,,,,,,,,
17603,12371928,3,2,7,7,,,,,,,,,
17604,12371929,2,2,7,6,,,,,,,,,
17605,12371931,2,2,7,6,,,,8,,,,,
17606,12371934,1,0,1,3,,,,,,,,,
17607,12371935,3,2,6,7,,,,,,,,,
17608,12371936,0,0,3,3,,,,,,,,,
17609,12371939,2,3,7,8,,,,,,,,,
17610,12371940,1,2,3,7,6,,,,,5,,,
17611,12371941,3,2,7,8,,,,,7,,,,
17612,12371970,3,2,6,7,,,,,,,,,
17613,12371971,3,3,6,7,,,,,,,,,
17614,12371972,3,2,6,7,,,,,,,,,
17615,12371973,1,1,7,3,,,,8,,,,,
17616,12371978,2,1,7,6,0,,,4,,,,,
17617,12371979,0,0,5,4,,,,,,,,,
17618,12371980,1,1,5,2,,,,,,,,,
17619,12371981,0,0,3,7,,,,,3,,,,
17620,12371982,3,3,6,6,,,,,,,,,
17621,12371983,1,1,3,5,,,,,,,,,
17622,12372057,1,0,2,3,,,,,,,,,
17623,12372058,2,2,7,5,6,,,,,,,,
17624,12372137,2,3,7,6,,,,,,,,,
17625,12372144,1,2,7,4,11,,,,,,,,
17626,12372145,3,2,6,7,,,,,,,,,
17627,12372153,2,2,7,7,,,,,,,,,
17628,12372229,3,3,2,6,11,,,,,,,,
17629,12372230,,,,,,,,,,,,,
17630,12372239,3,2,7,7,,,,,,,,,
17631,12372240,,,,,,,,,,,,,
17632,12372241,2,2,1,7,8,,,,,,,,
17633,12372262,1,0,3,5,,,,,,,,,
17634,12372266,2,2,6,6,,,,,,,,,
17635,12372310,1,0,3,6,,,,,,,,,
17636,12372320,2,3,3,6,10,,,,,,,,
17637,12372377,0,0,2,5,,,,,,,,,
17638,12372378,1,0,2,6,,,,,,,,,
17639,12372400,2,3,7,5,12,,,,,,,,
17640,12372409,0,1,2,1,,,,,,,,,
17641,12372426,0,1,5,2,,,,,,,,,
17642,12372524,2,1,7,3,13,,,,,,,,
17643,12372585,,,,,,,,,,,,,
17644,12372612,2,2,7,6,,,,7,,,,,
17645,12372719,0,0,6,0,,,,,,,,,
17646,12372727,1,0,4,3,,,,,,,,,
17647,12372728,2,1,7,3,2,,,,,,,,
17648,12372743,3,2,7,6,,,,,,,,,
17649,12372746,1,2,6,1,,,,,,,,,
17650,12372763,,,,,,,,,,,,,
17651,12372839,3,3,7,7,,,,,,,,,
17652,12372904,3,3,6,6,,,,,,,,,
17653,12372905,1,0,6,3,,,,,,,,,
17654,12372906,2,2,7,7,7,,,7,,,,,
17655,12372907,3,3,6,6,,,,,,,,,
17656,12372908,0,1,5,7,,,,,3,,,,
17657,12372909,0,0,5,1,,,,,,,,,
17658,12372910,2,2,6,7,,,,,,,,,
17659,12372963,3,2,7,7,,,,,,,,,
17660,12372965,1,1,3,6,4,,,,,,,,
17661,12372966,2,3,7,6,,,,,,,,,
17662,12372967,0,0,5,4,,,,,,,,,
17663,12372968,3,2,6,7,10,,,,,,,,
17664,12372969,3,3,5,7,11,,,,,,,,
17665,12372970,0,0,1,3,,,,,,,,,
17666,12372971,2,2,3,7,7,,,,,,,,
17667,12372972,1,0,1,1,,,,,,,,,
17668,12372973,0,0,4,0,,,,,,,,,
17669,12372974,0,0,1,3,,,,,,,,,
17670,12372975,0,0,2,6,,,,,2,,,,
17671,12372976,2,3,7,7,,,,,,,,,
17672,12372978,2,2,7,7,,,,,,,,,
17673,12372979,0,0,2,1,,,,,,,,,
17674,12372981,0,1,5,5,,,,,,,,,
17675,12372982,0,1,3,2,,,,,,,,,
17676,12372983,1,1,2,7,2,,,,,,,,
17677,12372985,3,3,4,8,6,,,,,,,,
17678,12372986,2,1,6,5,6,,,,,,,,
17679,12372987,0,1,2,4,,,,,,,,,
17680,12372988,1,0,0,4,,,,,,,,,
17681,12372989,3,2,5,7,6,,,,,,,,
17682,12372990,2,3,6,2,11,,,,,,,,
17683,12372991,3,3,7,6,11,,,,3,,,,
17684,12372992,0,1,1,1,,,,,,,,,
17685,12372993,1,0,3,5,,,,,,,,,
17686,12372994,1,2,3,7,7,,,,7,,,,
17687,12372995,1,2,5,6,2,,,,,,,,
17688,12372996,3,2,7,7,,,,,,,,,
17689,12372997,1,2,7,1,,,,,,,,,
17690,12372998,1,1,7,1,,,,,,,,,
17691,12372999,2,2,7,7,,,,,,,,,
17692,12373000,1,1,0,2,,,,,,,,,
17693,12373001,1,2,2,7,3,,,,,,,,
17694,12373002,1,1,6,5,,,,4,,,,,
17695,12373003,2,3,8,8,,,,,7,,,,
17696,12373004,2,2,6,6,,,,,,,,,
17697,12373005,2,3,7,7,,,,,,,,,
17698,12373006,3,2,6,7,,,,,,,,,
17699,12373007,3,2,6,6,,,,,,,,,
17700,12373008,1,0,3,4,,,,,,,,,
17701,12373009,0,0,0,2,,,,,,,,,
17702,12373010,0,1,3,3,,,,,,,,,
17703,12373011,1,1,6,3,,,,3,,,,,
17704,12373013,,,,,,,,,,,,,
17705,12373014,,,,,,,,,,,,,
17706,12373015,,,,,,,,,,,,,
17707,12373016,,,,,,,,,,,,,
17708,12373017,3,3,8,8,,,,8,,,,,
17709,12373018,1,0,7,5,,,,10,,,,,
17710,12373021,2,1,5,7,2,,,,,,,,
17711,12373022,3,2,7,7,,,,,,,,,
17712,12373023,3,2,6,7,,,,,,,,,
17713,12373025,2,3,7,6,,,,,,,,,
17714,12373027,1,0,1,3,,,,,,,,,
17715,12373028,0,0,2,2,,,,,,,,,
17716,12373030,1,1,1,7,,,,,5,,,,
17717,12373032,2,3,6,7,,,,,,,,,
17718,12373033,1,1,3,,,,,,,,,,
17719,12373034,2,2,6,8,,,,,8,,,,
17720,12373035,,,,,,,,,,,,,
17721,12373036,2,2,7,4,,,,,,,,,
17722,12373044,3,2,6,6,,,,,,,,,
17723,12373045,2,2,6,8,,,,,,,,,
17724,12373046,2,2,7,2,7,,,,,,,,
17725,12373047,2,2,7,7,,,,,,,,,
17726,12373049,0,1,0,2,,,,,,,,,
17727,12373050,2,1,3,7,3,,,,,,,,
17728,12373051,0,1,1,4,,,,,,,,,
17729,12373053,2,3,7,0,6,,,,,,,,
17730,12373072,2,2,8,4,7,,,,,,,,
17731,12373073,,,,,,,,,,,,,
17732,12373075,0,1,3,1,,,,,,,,,
17733,12373076,1,1,6,6,7,,,,,4,,,
17734,12373077,3,2,7,6,,,,,,,,,
17735,12373078,2,2,7,2,11,,,,,,,,
17736,12373079,1,2,6,4,3,,,,,,,,
17737,12373085,1,0,4,5,,,,,,,,,
17738,12373089,2,2,7,5,6,,,,,,,,
17739,12373090,3,2,6,7,,,,,,,,,
17740,12373092,2,2,6,7,7,,,,6,,,,
17741,12373093,0,0,3,3,,,,,,,,,
17742,12373110,0,1,4,1,,,,,,,,,
17743,12373111,0,1,1,2,,,,,,,,,
17744,12373112,1,1,3,1,,,,,,,,,
17745,12373113,1,1,3,2,,,,,,,,,
17746,12373115,2,3,8,6,,,,,,,,,
17747,12373117,2,2,2,6,4,,,,,,,,
17748,12373119,1,1,4,4,,,,,,,,,
17749,12373120,0,0,1,1,,,,,,,,,
17750,12373121,3,3,6,7,,,,,,,,,
17751,12373122,2,2,2,6,2,,,,,,,,
17752,12373123,3,3,8,7,,,,,,,,,
17753,12373124,0,1,3,0,,,,,,,,,
17754,12373126,0,1,4,2,,,,,,,,,
17755,12373127,0,0,5,1,,,,,,,,,
17756,12373129,1,1,2,3,,,,,,,,,
17757,12373130,1,1,6,5,3,,,,,,,,
17758,12373132,1,0,1,0,,,,,,,,,
17759,12373133,0,0,5,6,,,,,1,,,,
17760,12373134,3,3,6,6,,,,,,,,,
17761,12373136,2,3,7,7,,,,,,,,,
17762,12373139,2,3,7,7,,,,,,,,,
17763,12373140,3,3,6,6,,,,,,,,,
17764,12373141,2,3,6,7,,,,,,,,,
17765,12373142,0,0,3,5,,,,,,,,,
17766,12373143,2,2,6,6,,,,,,,,,
17767,12373144,0,1,2,1,,,,,,,,,
17768,12373145,2,1,6,6,4,,,,,,,,
17769,12373146,1,1,7,1,,,,3,,,,,
17770,12373147,2,3,8,7,,,,7,,,,,
17771,12373148,1,1,1,,,,,,,,,,
17772,12373152,1,1,2,2,,,,,,,,,
17773,12373155,2,2,8,7,,,,,,,,,
17774,12373156,3,3,6,7,,,,,,,,,
17775,12373157,2,2,6,2,,,,,,,,,
17776,12373158,2,2,6,3,,,,,,,,,
17777,12373164,3,2,6,6,,,,,,,,,
17778,12373165,2,3,3,6,10,,,,,,,,
17779,12373168,0,1,1,0,,,,,,,,,
17780,12373169,1,0,1,1,,,,,,,,,
17781,12373187,1,1,5,7,5,,,,,,,,
17782,12373188,1,0,4,3,,,,,,,,,
17783,12373190,2,3,5,6,6,,,,,,,,
17784,12373191,3,2,6,7,7,,,,5,10,,,
17785,12373192,3,3,7,6,,,,,,,,,
17786,12373194,2,2,6,6,,,,,,,,,
17787,12373195,3,3,6,7,,,,,,,,,
17788,12373196,2,2,3,7,6,,,,,,,,
17789,12373197,2,2,6,6,,,,,,,,,
17790,12373198,2,2,4,7,7,,,,,,,,
17791,12373199,,,,,,,,,,,,,
17792,12373205,1,0,1,1,,,,,,,,,
17793,12373206,1,0,3,5,,,,,,,,,
17794,12373207,1,1,5,1,,,,,,,,,
17795,12373232,2,2,8,7,7,,,,6,,,,
17796,12373233,2,2,6,7,4,,,2,,,,,
17797,12373234,1,1,4,2,,,,,,,,,
17798,12373235,1,2,7,0,,,,,,,,,
17799,12373237,0,0,3,5,,,,,,,,,
17800,12373238,0,0,3,1,,,,,,,,,
17801,12373239,3,2,6,6,,,,,,,,,
17802,12373241,2,2,6,6,,,,,,,,,
17803,12373242,0,0,5,6,,,,,,,,,
17804,12373243,0,0,4,4,,,,,,,,,
17805,12373246,1,1,5,6,3,,,,,,,,
17806,12373248,1,1,3,4,,,,,,,,,
17807,12373249,2,3,7,3,6,,,,,,,,
17808,12373252,1,2,6,5,3,,,,,,,,
17809,12373254,3,2,6,8,,,,,,,,,
17810,12373255,0,1,5,7,,,,,6,,,,
17811,12373256,0,1,4,6,,,,,,,,,
17812,12373257,3,3,7,6,,,,,,,,,
17813,12373258,1,1,6,2,,,,1,,,,,
17814,12373259,2,2,6,4,6,,,,,3,,,
17815,12373260,3,2,7,7,,,,,,,,,
17816,12373263,3,2,3,7,10,,,,,,,,
17817,12373264,2,2,6,7,8,,,,,,,,
17818,12373265,1,0,3,3,,,,,,,,,
17819,12373266,,,,,,,,,,,,,
17820,12373269,2,3,6,6,11,,,,,,,,
17821,12373270,3,2,7,6,,,,,,,,,
17822,12373271,2,1,1,6,5,,,,,,,,
17823,12373272,2,3,8,7,,,,10,,,,,
17824,12373273,2,2,3,6,10,,,,,,,,
17825,12373274,0,0,4,6,,,,,,,,,
17826,12373275,2,2,6,8,,,,,7,,,,
17827,12373278,2,3,3,6,8,,,,,8,,,
17828,12373301,,,,,,,,,,,,,
17829,12373311,0,0,0,1,,,,,,,,,
17830,12373316,2,2,7,7,,,,,,,,,
17831,12373324,1,1,4,3,,,,,,,,,
17832,12373325,2,2,7,7,,,,,,,,,
17833,12373326,1,1,3,7,2,,,,,,,,
17834,12373327,3,3,7,6,,,,,,,,,
17835,12373352,3,2,6,6,10,,,,,,,,
17836,12373356,1,2,3,7,2,,,,,,,,
17837,12373362,1,1,2,4,,,,,,,,,
17838,12373363,1,2,6,2,2,,,,,,,,
17839,12373364,3,2,5,7,8,,,,,,,,
17840,12373409,0,1,2,3,,,,,,,,,
17841,12373473,3,3,6,1,10,,,,,,,,
17842,12373481,2,3,7,6,,,,,,,,,
17843,12373483,1,1,2,1,,,,,,,,,
17844,12373484,1,2,1,7,10,,,,11,,,,
17845,12373488,0,0,4,1,,,,,,,,,
17846,12373489,2,3,7,6,,,,8,,,,,
17847,12373490,3,2,7,6,,,,,,,,,
17848,12373491,0,1,3,3,,,,,,,,,
17849,12373492,1,1,7,7,7,,,9,8,6,,,
17850,12373493,3,3,7,8,,,,7,,,,,
17851,12373494,3,3,6,7,,,,,,,,,
17852,12373496,3,3,7,6,,,,,,,,,
17853,12373500,2,2,7,3,6,,,,,,,,
17854,12373510,3,2,1,7,6,,,,,,,,
17855,12373511,0,1,4,3,,,,,,,,,
17856,12373584,2,1,7,4,2,,,,,,,,
17857,12373585,2,3,7,4,6,,,,,,,,
17858,12373586,1,2,8,3,5,,,7,,,,,
17859,12373587,2,2,7,6,,,,,,,,,
17860,12373588,0,0,2,3,,,,,,,,,
17861,12373589,1,1,4,5,,,,,,,,,
